"","wavelandCount","wavedashCount","airDodgeCount","neutralWinRatioCount","dashDanceCount","openingsPerKillRatio","rollCount","counterHitRatio","spotDodgeCount","damagePerOpeningRatio","killCount","conversionCount","opponentId","stageId","totalDamage","characterId","inputsPerMinuteRatio"
"3149",4,15,0,10,38,4.5,5,0.666666667,0,26.05388853,4,18,25,8,468.9699936,9,389.4818942
"3150",7,39,1,18,87,8,11,0.363636364,1,21.05250041,3,24,25,8,505.2600098,9,415.3742616
"3151",4,3,2,5,23,12,7,0.461538462,2,13.96833356,1,12,20,28,167.6200027,0,349.0262489
"3152",3,3,1,6,19,4.5,6,0.375,1,18.42222171,2,9,20,31,165.7999954,0,350.4815269
"3153",10,50,6,9,7,5.666666667,3,0.5,4,18.34905961,3,17,0,32,311.9340134,7,317.7242888
"3154",15,16,3,6,7,4.5,5,0.5,1,23.12973001,4,18,20,8,416.3351402,25,372.4873999
"3155",3,12,1,4,37,6.333333333,11,0.7,1,17.05421006,3,19,20,3,324.0299911,0,355.4996225
"3156",3,11,2,6,60,8,9,0.333333333,1,14.77375031,1,8,19,28,118.1900024,0,383.405876
"3157",20,13,5,11,16,11.5,12,0.545454545,1,14.98043492,2,23,20,3,344.5500031,25,349.4204741
"3158",9,42,2,6,25,9.5,4,0.684210526,0,22.32037876,2,19,12,8,424.0871964,9,408.3416699
"3159",7,11,1,11,24,7.333333333,9,0.526315789,2,20.81818173,3,22,20,31,457.9999981,20,428.362843
"3160",4,11,1,13,63,6.666666667,5,0.461538462,1,16.99750011,3,20,25,8,339.9500022,0,424.6629659
"3161",4,8,5,10,17,9,12,0.35,1,23.2883038,2,18,20,8,419.1894684,20,464.293915
"3162",2,34,0,7,33,NA,1,0.4375,1,14.15285601,0,14,12,31,198.1399841,9,391.1476066
"3163",6,26,3,11,26,7.5,4,0.5,1,14.64999898,2,15,2,2,219.7499847,9,349.1183879
"3164",3,39,2,14,58,5.25,2,0.583333333,3,16.41709064,4,21,2,31,344.7589035,9,364.6062992
"3165",2,41,5,10,50,7.666666667,1,0.55,0,16.52173913,3,23,2,32,380,9,336.4639373
"3166",8,35,2,13,53,8,0,0.588235294,1,20.71500047,3,24,2,28,497.1600113,9,333.9332268
"3167",3,26,3,10,40,3.75,0,0.416666667,0,18.68199921,4,15,2,8,280.2299881,2,464.40586
"3168",0,0,0,0,0,NA,0,NA,0,NA,0,0,2,32,0,2,0
"3169",13,4,4,0,6,NA,2,NA,0,NA,0,0,0,31,0,25,378.6096257
"3170",3,40,3,17,85,6.75,7,0.529411765,3,16.07222211,4,27,2,3,433.9499969,2,444.0027733
"3171",4,32,2,14,72,4.25,0,0.3,2,21.43705884,4,17,9,2,364.4300003,2,429.4262862
"3172",2,10,2,11,8,4.25,3,0.461538462,0,24.62411903,4,17,0,8,418.6100235,25,305.1032807
"3173",11,16,2,13,1,7,10,0.388888889,2,24.27904801,3,21,0,31,509.8600082,25,340.2333011
"3174",2,3,1,3,0,3,1,1,0,18.55333328,2,6,20,31,111.3199997,15,314.6822498
"3175",2,6,1,6,1,2.5,7,0.571428571,0,40.4859993,4,10,0,3,404.859993,25,347.8674791
"3176",9,5,2,0,12,NA,0,NA,1,NA,0,0,14,31,0,15,393.7782238
"3177",7,2,2,16,11,6.25,1,0.571428571,1,23.10833008,4,25,14,31,577.708252,12,402.0115368
"3178",2,7,2,21,11,6.25,1,0.25,1,22.03252106,4,25,14,3,550.8130264,12,430.4223925
"3179",7,14,0,11,10,4.5,2,0.625,0,20.80555534,4,18,0,31,374.4999962,15,298.5023743
"3180",14,11,2,13,9,9,8,0.5,0,17.46999995,2,18,14,8,314.4599991,15,344.6207005
"3181",13,33,3,15,29,6.666666667,6,0.333333333,4,16.50700035,3,20,2,31,330.140007,15,328.3523008
"3182",11,18,5,0,38,NA,0,NA,0,NA,0,0,12,31,0,0,796.0344828
"3183",2,8,1,7,7,2.75,5,0.571428571,3,29.19363681,4,11,20,2,321.1300049,15,303.4441088
"3184",0,0,0,0,0,NA,0,NA,0,NA,0,0,2,32,0,20,0
"3185",18,20,2,15,199,8.666666667,12,0.5,0,20.46692247,3,26,12,28,532.1399841,0,518.3879093
"3186",8,23,3,13,13,10,3,0.466666667,2,16.00199966,2,20,2,3,320.0399933,20,456.9938458
"3187",17,20,11,20,79,6.75,5,0.357142857,2,17.5196293,4,27,20,31,473.0299911,2,476.9386868
"3188",13,20,4,12,51,7.666666667,6,0.523809524,4,19.45739116,3,23,20,28,447.5199966,2,452.7590848
"3189",5,18,2,16,43,5.5,4,0.428571429,2,22.47227339,4,22,20,3,494.3900146,2,465.0165017
"3190",6,15,3,14,87,7.333333333,16,0.388888889,0,16.26545473,3,22,12,31,357.840004,0,536.5253078
"3191",3,12,3,10,16,4.5,2,0.538461538,6,25.03611162,4,18,2,31,450.6500092,20,419.0221357
"3192",2,10,1,11,7,10,1,0.5625,8,16.11300039,2,20,2,3,322.2600079,20,400.4939796
"3193",8,16,2,9,17,3.5,4,0.5,3,23.94428471,4,14,2,8,335.219986,20,429.5790671
"3194",9,37,1,9,5,16,7,0.5,24,15.03125,1,16,19,3,240.5,7,519.0981196
"3195",2,21,3,12,72,5,6,0.4375,0,23.4720005,4,20,19,31,469.4400101,2,413.8437979
"3196",15,44,0,6,12,7,6,0.571428571,17,22.77999987,2,14,19,31,318.9199982,7,501.5190811
"3197",2,10,1,11,46,4.5,7,0.428571429,2,26.28506682,4,18,19,8,473.1312027,2,376.9874477
"3198",13,14,1,14,76,5.5,7,0.388888889,1,23.41818203,4,22,19,31,515.2000046,0,423.2529806
"3199",11,18,1,13,45,4.5,6,0.571428571,1,26.10166592,4,18,19,3,469.8299866,0,485.4227405
"3200",20,12,3,10,64,6.666666667,5,0.5625,1,19.45249977,3,20,19,31,389.0499954,0,421.6943075
"3201",9,45,3,11,41,4.75,2,0.466666667,1,19.59768617,4,19,9,28,372.3560371,19,339.1091132
"3202",10,36,4,14,34,5.5,1,0.352941176,3,19.69727187,4,22,9,31,433.3399811,19,321.4150347
"3203",9,70,8,24,66,8.5,5,0.380952381,4,18.70764699,4,34,0,3,636.0599976,19,302.4404416
"3204",4,28,3,13,24,5.5,1,0.5625,11,17.21136397,4,22,0,8,378.6500072,20,380.356632
"3205",19,80,3,13,18,7,5,0.538461538,10,21.21892875,4,28,9,31,594.1300049,7,407.3563833
"3206",7,47,2,10,23,16,4,0.428571429,3,16.89720297,1,16,15,2,270.3552475,9,458.6510264
"3207",8,22,6,4,7,12,2,0.5,0,19.59333483,1,12,15,28,235.120018,9,401.8156425
"3208",3,49,3,15,51,6.25,0,0.476190476,11,22.52840057,4,25,0,32,563.2100143,20,372.7364185
"3209",5,11,2,6,7,4,3,0.222222222,1,23.38800526,2,8,15,8,187.1040421,9,422.3677225
"3210",4,17,3,4,3,8,2,0.285714286,1,21.96500015,1,8,15,31,175.7200012,9,412.1645796
"3211",6,22,0,7,8,7.5,1,0.636363636,1,13.66399943,2,15,15,2,204.9599915,9,415.965212
"3212",1,24,3,7,8,13,4,0.5,1,17.45211322,1,13,15,31,226.8774719,9,435.5853232
"3213",4,24,2,6,26,NA,2,0.428571429,0,13.18384611,0,13,15,3,171.3899994,9,397.7666765
"3214",6,14,2,8,9,7.5,4,0.4375,4,17.17342097,2,15,15,8,257.6013145,9,396.9924812
"3215",4,28,3,8,12,6.5,3,0.666666667,1,20.96896128,2,13,15,3,272.5964966,9,405.2617004
"3216",4,18,2,5,7,12,2,0.411764706,1,14.46500015,1,12,15,31,173.5800018,9,417.2274563
"3217",3,6,4,7,23,12,3,0.555555556,1,16.47500102,1,12,20,2,197.7000122,20,395.0920245
"3218",3,9,0,6,18,5,1,0.5625,2,23.60200094,3,15,20,32,354.030014,20,482.4381282
"3219",3,3,1,6,13,5,1,0.571428571,1,28.33802795,2,10,0,31,283.3802795,12,363.5983888
"3220",1,3,1,13,12,8,2,0.375,2,19.96817875,2,16,0,2,319.49086,12,317.9153094
"3221",2,42,2,10,23,9.5,1,0.473684211,3,18.65971736,2,19,15,32,354.5346298,9,446.8085106
"3222",6,83,2,14,13,6.25,0,0.733333333,1,18.28742737,4,25,2,31,457.1856842,16,364.116338
"3223",9,6,1,9,19,3.25,1,0.4,0,26.58307574,4,13,2,31,345.5799847,20,501.521217
"3224",10,71,7,17,5,7,0,0.588235294,4,15.13035801,4,28,2,3,423.6500244,16,379.9589322
"3225",3,24,0,3,32,2.25,0,0.6,0,25.32676824,4,9,2,28,227.9409142,9,434.9596619
"3226",3,12,2,5,36,5.333333333,0,0.666666667,0,19.93062449,3,16,2,32,318.8899918,0,329.5185811
"3227",3,34,4,10,0,3.75,0,0.363636364,1,29.61542816,4,15,25,31,444.2314224,16,274.9665002
"3228",3,13,1,8,47,3.5,0,0.375,3,25.70325702,4,14,2,2,359.8455982,2,414.0423032
"3229",6,12,2,6,1,2.75,1,0.294117647,1,39.35272633,4,11,9,31,432.8799896,19,346.6023117
"3230",7,23,1,6,6,2.5,0,0.444444444,0,36.0590004,4,10,8,2,360.590004,3,372.845953
"3231",4,6,4,8,2,4.25,3,0.6,2,27.00542046,4,17,20,32,459.0921478,6,254.0366418
"3232",5,10,5,13,7,4.25,0,0.307692308,1,29.57684775,4,17,12,3,502.8064117,20,414.8683291
"3233",8,27,3,15,39,5.5,0,0.384615385,0,24.51392399,4,22,18,28,539.3063278,9,355.515436
"3234",1,6,0,4,35,1.75,2,0.5,0,46.30714362,4,7,5,32,324.1500053,0,365.1085142
"3235",11,19,3,15,14,5.25,2,0.352941176,2,18.08571443,4,21,21,28,379.8000031,2,375.9395248
"3236",4,18,1,7,8,2.25,0,0.5,0,25.68777805,4,9,0,8,231.1900024,22,404.1185334
"3237",5,16,3,10,11,3.75,0,0.454545455,0,26.28799998,4,15,7,8,394.3199997,20,407.0155095
"3238",3,10,4,8,31,6.5,2,0.555555556,2,19.97153766,2,13,4,2,259.6299896,24,410.935857
"3239",8,11,2,4,13,2.5,1,0.6,2,25.2239994,4,10,11,31,252.239994,22,351.3185728
"3240",8,12,0,19,9,8.25,8,0.419354839,3,15.87333425,4,33,22,3,523.8200302,5,241.7896911
"3241",4,12,4,18,31,6.75,4,0.375,3,20.47386763,4,27,16,3,552.794426,12,315.7626037
"3242",4,24,6,11,11,4.25,2,0.555555556,0,18.11184861,4,17,20,31,307.9014263,2,455.1574376
"3243",4,14,0,15,17,4.75,1,0.214285714,1,18.86772537,4,19,20,28,358.4867821,2,403.9247374
"3244",2,17,2,9,26,3.5,0,0.625,0,25.44216129,4,14,20,2,356.190258,2,395.0508175
"3245",7,14,4,10,20,6.333333333,0,0.444444444,2,15.21948814,3,19,20,31,289.1702747,2,420.1077199
"3246",14,29,1,10,31,2.75,3,0.142857143,1,31.28636273,4,11,2,2,344.1499901,20,432.9810901
"3247",6,27,4,13,15,5,0,0.461538462,0,21.29650002,4,20,20,32,425.9300003,20,439.5900439
"3248",16,15,5,8,13,2.75,1,0.25,1,38.80227349,4,11,20,8,426.8250084,20,486.9419829
"3249",17,17,1,10,18,3.75,4,0.4,1,23.95999908,4,15,20,3,359.3999863,20,445.0021636
"3250",14,16,3,6,27,3,3,0.428571429,0,31.82583332,4,12,20,28,381.9099998,20,438.4246476
"3251",3,22,2,4,10,2.75,1,0.7,2,34.63000072,4,11,20,32,380.9300079,20,445.4972432
"3252",17,16,5,8,8,3.25,1,0.375,0,30.26384559,4,13,20,8,393.4299927,20,454.8575473
"3253",12,11,3,5,7,2,2,0.428571429,0,43.625,4,8,17,2,349,20,468.7706908
"3254",15,16,2,5,8,3,2,0.5,1,22.16750002,4,12,20,31,266.0100002,20,434.6241458
"3255",2,31,4,5,90,2,1,0.5,2,28.10503483,4,8,13,32,224.8402786,2,404.5678692
"3256",13,15,8,11,29,3.5,0,0.5,0,20.81599944,4,14,3,2,291.4239922,2,424.152127
"3257",18,20,3,7,17,3.5,2,0.466666667,1,35.33642742,4,14,9,8,494.7099838,20,409.1893666
"3258",0,0,0,0,0,NA,0,NA,0,NA,0,0,15,31,0,7,0
"3259",0,3,0,1,1,NA,0,NA,0,32,0,1,15,31,32,7,537.4647887
"3260",9,26,1,8,26,5,2,0.48,1,23.34351521,4,20,20,8,466.8703041,2,412.3333333
"3261",4,23,1,4,1,7,2,0.375,2,14.58857073,1,7,20,32,102.1199951,7,270.1007839
"3262",9,27,2,9,62,2.5,2,0.333333333,3,28.87602539,4,10,16,3,288.7602539,2,422.2282906
"3263",0,0,0,0,0,NA,0,NA,0,NA,0,0,9,8,0,0,0
"3264",6,9,0,10,37,4.5,1,0.470588235,0,22.25500022,4,18,9,2,400.590004,0,379.5544706
"3265",2,13,0,6,58,3,0,0.545454545,1,35.66583316,4,12,9,3,427.9899979,0,373.3845521
"3266",6,10,1,6,42,3.25,0,0.538461538,0,28.43384611,4,13,9,31,369.6399994,0,412.7894157
"3267",6,6,0,4,36,3,0,0.583333333,0,30.75,4,12,9,8,369,0,381.8081385
"3268",0,10,0,3,50,2.25,0,0.5,0,26.23666721,4,9,9,32,236.1300049,0,327.7796902
"3269",5,6,0,5,66,3.75,2,0.526315789,1,32.7780009,4,15,9,28,491.6700134,0,359.919571
"3270",3,5,1,7,65,3,0,0.555555556,0,34.96999995,4,12,9,3,419.6399994,0,377.9748017
"3271",2,2,4,9,30,2.5,0,0.166666667,0,26.17599983,4,10,9,2,261.7599983,0,362.6837061
"3272",2,9,1,6,75,2.25,1,0.375,0,39.60777537,4,9,9,31,356.4699783,0,383.4551392
"3273",2,11,0,6,64,2.75,2,0.555555556,0,38.23363426,4,11,9,32,420.5699768,0,378.3515392
"3274",1,45,4,14,52,10,2,0.3125,0,14.45949998,2,20,8,28,289.1899996,9,427.3395081
"3275",1,21,1,9,22,3.5,5,0.416666667,2,33.24764088,4,14,19,3,465.4669724,20,490.1326195
"3276",1,9,2,8,9,6.666666667,1,0.5,4,19.21199989,3,20,20,8,384.2399979,20,420.7530255
"3277",2,17,3,0,7,NA,2,NA,1,NA,0,0,8,32,0,14,157.1725572
"3278",1,12,2,7,7,10,1,0.25,1,27.72299881,1,10,19,28,277.2299881,20,476.3134928
"3279",3,37,4,5,0,12,6,0.583333333,3,12.32833354,1,12,8,8,147.9400024,14,252.8693846
"3280",2,86,8,9,1,18,11,0.571428571,9,13.78111055,1,18,8,3,248.0599899,14,254.7338538
"3281",7,71,6,16,2,5.5,6,0.428571429,11,37.30566129,4,22,8,28,820.7245483,14,232.209559
"3282",4,48,5,20,44,8,2,0.47826087,1,15.99265623,4,32,8,2,511.7649994,9,422.8341709
"3283",9,20,0,9,46,5.5,2,0.565217391,3,24.27909157,4,22,2,2,534.1400146,9,393.4251444
"3284",9,23,10,17,44,7.75,3,0.40625,1,19.26328696,4,31,9,31,597.1618958,9,257.1888604
"3285",3,8,2,10,35,4.25,2,0.411764706,1,28.18882303,4,17,9,8,479.2099915,9,253.7972769
"3286",5,8,1,10,24,3.25,0,0.6,0,39.97903795,4,13,2,31,519.7274933,9,402.7910393
"3287",3,29,3,12,20,4.5,4,0.428571429,0,27.4661115,4,18,9,31,494.390007,9,259.7456527
"3288",6,12,1,20,12,9,2,0.411764706,0,14.35148197,3,27,14,3,387.4900131,9,256.4690886
"3289",4,14,1,8,9,5.75,2,0.576923077,0,20.345218,4,23,20,28,467.9400139,9,259.6548891
"3290",7,23,0,8,19,4,4,0.444444444,1,30.08687496,4,16,2,8,481.3899994,9,322.500749
"3291",7,21,4,8,39,7,2,0.565217391,1,19.18476214,3,21,9,32,402.8800049,9,245.3156351
"3292",0,0,1,0,0,0,0,NA,0,NA,4,0,2,31,0,9,226.2857143
"3293",3,26,6,0,22,NA,0,NA,0,NA,0,0,20,31,0,20,505.8139535
"3294",3,23,2,14,30,5.5,2,0.4375,0,21.27869519,4,22,9,2,468.1312943,15,325.7886435
"3295",8,24,0,12,24,4.5,0,0.384615385,0,28.10833401,4,18,2,3,505.9500122,9,330.647482
"3296",23,25,3,0,30,NA,1,NA,2,NA,0,0,12,31,0,2,525.5923159
"3297",6,12,2,14,11,4.75,7,0.5,1,20.3352637,4,19,20,31,386.3700104,20,381.1139801
"3298",6,11,4,14,7,5.5,6,0.470588235,3,20.44363611,4,22,20,8,449.7599945,20,420.7973615
"3299",10,16,2,13,68,9.5,2,0.428571429,1,14.30894761,2,19,12,28,271.8700047,2,469.7009103
"3300",8,11,1,14,79,10,8,0.363636364,1,14.79149926,2,20,20,31,295.8299851,0,429.2810458
"3301",8,19,0,14,43,6,4,0.45,2,21.39458338,4,24,9,31,513.4700012,15,317.6564581
"3302",9,17,5,13,54,8.333333333,18,0.523809524,1,15.8023999,3,25,20,31,395.0599976,0,435.299734
"3303",20,21,4,14,103,10,2,0.4,1,17.7769371,2,20,12,31,355.5387421,2,467.638191
"3304",11,14,5,3,7,NA,0,0.571428571,1,13.46428571,0,7,2,31,94.25,25,384.2792014
"3305",7,38,0,13,23,5.25,1,0.444444444,0,22.14714196,4,21,3,31,465.0899811,19,309.200918
"3306",6,26,1,19,18,5.25,5,0.285714286,1,18.92095221,4,21,3,8,397.3399963,19,312.8316921
"3307",5,44,0,13,53,10.5,10,0.380952381,12,20.12571389,2,21,9,2,422.6399918,9,343.5532995
"3308",2,29,1,11,46,5.333333333,12,0.5,9,19.85375023,3,16,9,2,317.6600037,9,370.8672736
"3309",3,62,2,10,12,3.75,9,0.571428571,1,33.97933146,4,15,2,31,509.6899719,14,414.5806452
"3310",11,81,1,8,23,5.5,2,0.5,1,22.53181874,2,11,2,3,247.8500061,14,409.2186209
"3311",2,9,3,11,41,4.25,4,0.5,0,17.77000068,4,17,9,31,302.0900116,0,434.2512909
"3312",6,95,5,9,32,8,8,0.6,2,19.75630546,2,16,2,3,316.1008873,14,413.6207035
"3313",2,11,0,12,83,4,4,0.25,0,21.39625025,4,16,15,28,342.340004,0,460.210035
"3314",3,9,1,6,34,6,14,0.666666667,0,14.82999992,2,12,9,31,177.9599991,0,389.388641
"3315",6,27,5,14,12,5.25,3,0.416666667,0,24.40701694,4,21,15,2,512.5473557,20,510.4691227
"3316",3,1,0,2,2,NA,1,0.5,0,23.38500023,0,4,2,31,93.54000092,9,423.9338001
"3317",10,19,1,12,13,4,5,0.363636364,0,29.65187597,4,16,15,31,474.4300156,20,542.7289266
"3318",3,3,1,15,35,6.333333333,10,0.333333333,2,16.33789444,3,19,9,23,310.4199944,0,390.8525755
"3319",0,19,1,12,84,4.25,3,0.454545455,0,20.35588208,4,17,15,32,346.0499954,9,333.612779
"3320",8,21,3,10,35,5.666666667,1,0.388888889,3,20.27588205,3,17,15,8,344.6899948,9,350.0974659
"3321",12,7,0,6,37,7.5,2,0.466666667,3,14.80600077,2,15,15,8,222.0900116,9,314.3189756
"3322",4,26,11,15,92,7.666666667,33,0.5,1,16.2917393,3,23,9,3,374.7100039,0,401.7021277
"3323",21,39,1,13,11,4,2,0.181818182,4,30.36750031,4,16,7,31,485.8800049,7,435.0202977
"3324",12,48,2,8,4,4,4,0.666666667,5,23.40500021,4,16,7,3,374.4800034,7,421.6999111
"3325",4,26,1,7,76,4,3,0.625,0,37.26749929,3,12,19,31,447.2099915,0,414.7304058
"3326",2,10,1,3,28,2,1,0.625,0,40.54249954,4,8,12,2,324.3399963,0,384.2696629
"3327",8,7,2,6,16,10,2,0.333333333,1,22.06499939,1,10,7,31,220.6499939,2,354.4973545
"3328",3,14,3,15,158,12.5,2,0.473684211,6,15.75082153,2,25,7,28,393.7705383,2,436.5823888
"3329",10,22,4,13,20,9,1,0.294117647,4,17.1924998,2,18,7,31,309.4649963,2,364.8026316
"3330",7,9,6,7,58,6.5,2,0.444444444,2,25.68430857,2,13,7,31,333.8960114,2,377.6487387
"3331",0,0,0,0,6,NA,0,NA,0,NA,0,0,2,31,0,2,596.1783439
"3332",8,15,4,8,84,6.333333333,0,0.642857143,6,19.41368424,3,19,2,31,368.8600006,2,354.4908261
"3333",5,19,1,13,60,13.5,1,0.538461538,7,13.13555513,2,27,8,32,354.6599884,9,328.9195601
"3334",7,11,1,16,36,6.5,6,0.5,3,17.72153854,4,26,2,8,460.7600021,0,408.3382564
"3335",5,16,2,14,51,5.5,10,0.533333333,0,16.51272826,4,22,2,2,363.2800217,0,411.584056
"3336",6,4,4,5,22,8,6,0.5,0,17.16687417,2,16,20,8,274.6699867,0,366.1445783
"3337",7,6,2,8,40,7.5,10,0.466666667,0,16.52066638,2,15,20,31,247.8099957,0,411.2123336
"3338",2,0,2,6,1,7,6,0.727272727,5,14.59857096,2,14,0,31,204.3799934,20,341.5409926
"3339",10,23,1,15,2,8,6,0.5625,4,19.28450616,3,24,0,31,462.8281479,19,306.4352574
"3340",3,26,1,11,4,6,2,0.5,6,21.27323108,3,18,0,28,382.9181595,19,314.4361721
"3341",6,10,0,1,60,NA,1,NA,0,4,0,1,6,31,4,0,605.7241977
"3342",0,20,0,11,43,5,7,0.411764706,0,15.50600014,4,20,2,31,310.1200027,0,396.2967145
"3343",6,20,2,10,90,5.25,8,0.611111111,2,21.62238094,4,21,6,3,454.0699997,0,406.3177666
"3344",3,7,1,9,27,4.5,5,0.692307692,0,13.24388885,4,18,2,31,238.3899994,0,367.3007389
"3345",8,14,6,13,69,6.5,4,0.47826087,1,17.7284609,4,26,6,31,460.9399834,0,392.6721415
"3346",1,2,2,4,9,8,1,0.571428571,0,18.0875001,1,8,9,31,144.7000008,0,355.4165736
"3347",1,2,0,0,1,NA,0,1,0,12.51666641,0,3,20,31,37.54999924,19,306.9508804
"3348",7,3,2,4,28,5,5,0.625,0,17.39866689,3,15,9,31,260.9800034,0,375.4703833
"3349",7,7,6,7,53,6,10,0.611111111,2,15.06166628,3,18,9,31,271.109993,0,360
"3350",1,1,1,1,0,NA,1,1,0,10.63999939,0,2,12,31,21.27999878,19,222.4443435
"3351",0,16,0,7,4,9,4,0.285714286,0,20.14444351,1,9,12,3,181.2999916,19,329.6805421
"3352",0,0,0,0,0,NA,0,NA,0,NA,0,0,20,32,0,19,72
"3353",16,17,2,12,2,11.5,6,0.6875,1,13.64782549,2,23,20,31,313.8999863,19,318.6602871
"3354",11,11,1,9,11,7.666666667,3,0.631578947,0,20.40130449,3,23,20,31,469.2300034,12,420.8728983
"3355",7,12,4,8,7,6,3,0.5,1,25.7927759,3,18,20,31,464.2699661,12,386.3937734
"3356",2,13,0,8,20,7,0,0.5,0,17.49357115,2,14,2,8,244.909996,9,304.9877114
"3357",0,4,1,2,17,9,0,0.7,1,19.76666599,1,9,2,2,177.8999939,9,269.1769769
"3358",0,10,1,5,26,3.666666667,0,0.545454545,1,15.85272772,3,11,2,2,174.3800049,9,305.3969302
"3359",0,0,0,0,0,NA,0,NA,0,NA,0,0,2,31,0,9,283.6847947
"3360",0,7,0,4,20,8,0,0.571428571,1,17.25500011,1,8,2,32,138.0400009,9,291.3379423
"3361",1,4,0,2,15,3,0,0.25,0,17.24666595,1,3,2,8,51.73999786,9,276.3732627
"3362",1,11,1,5,31,15,3,0.642857143,4,19.05733337,1,15,2,3,285.8600006,9,327.8654592
"3363",1,29,2,9,48,7,3,0.4,1,19.8614284,2,14,9,28,278.0599976,9,343.8278596
"3364",1,22,1,1,23,1.5,1,1,0,26.11166636,4,6,9,31,156.6699982,9,372.9083665
"3365",3,19,3,15,46,5.75,1,0.421052632,1,20.01043436,4,23,9,28,460.2399902,9,303.1102733
"3366",1,29,0,7,37,3.75,1,0.533333333,1,23.78266627,4,15,9,2,356.739994,9,293.9822829
"3367",1,34,0,9,61,6.25,3,0.517241379,0,17.28840004,4,25,9,32,432.210001,9,292.0498831
"3368",2,20,2,8,28,2.5,1,0.285714286,0,19.69899979,4,10,9,8,196.9899979,9,311.9060928
"3369",0,9,1,7,13,4.5,2,0.285714286,4,23.9311125,2,9,9,8,215.3800125,9,271.7472567
"3370",2,23,0,10,52,5.75,3,0.481481481,0,18.86869547,4,23,9,3,433.9799957,9,284.0203426
"3371",2,19,0,9,38,7,0,0.454545455,0,18.78714316,2,14,9,32,263.0200043,9,283.5237258
"3372",2,31,0,9,57,7.666666667,3,0.619047619,1,15.98043475,3,23,9,2,367.5499992,9,270.6944672
"3373",4,29,4,11,35,7.666666667,5,0.571428571,3,17.44304392,3,23,9,31,401.1900101,9,292.3044838
"3374",1,32,3,6,36,6.666666667,2,0.636363636,3,19.17999954,3,20,9,3,383.5999908,9,284.7457627
"3375",1,20,1,9,28,3.75,1,0.454545455,3,15.7253329,4,15,9,28,235.8799934,9,272.0999014
"3376",11,57,2,14,5,6.75,11,0.590909091,1,16.97222166,4,27,20,3,458.2499847,14,273.9765555
"3377",5,57,2,8,7,4,8,0.5,1,17.88937533,4,16,20,32,286.2300053,14,238.7774594
"3378",5,15,3,5,7,10,2,0.454545455,0,14.63000031,1,10,2,8,146.3000031,9,455.2784145
"3379",0,23,2,10,19,8,5,0.428571429,4,18.95781708,2,16,9,3,303.3250732,9,286.6763742
"3380",3,36,3,6,4,13,5,0.75,5,15.55461473,1,13,14,31,202.2099915,14,453.9052369
"3381",3,34,4,7,7,14,2,0.466666667,3,13.02785764,1,14,14,2,182.390007,14,326.2287335
"3382",0,1,0,0,2,NA,0,1,0,6,0,1,14,28,6,0,68.91015746
"3383",0,2,1,0,0,NA,0,1,0,7,0,1,14,32,7,2,106.317757
"3384",9,9,0,17,3,6.5,0,0.5,1,15.89999947,4,26,14,2,413.3999863,19,450.9002348
"3385",16,12,3,25,5,7.75,1,0.363636364,2,13.18806519,4,31,14,3,408.8300209,19,453.1808251
"3386",4,5,3,11,25,3.25,3,0.222222222,0,36.68999892,4,13,0,8,476.969986,20,491.4148352
"3387",6,17,1,13,40,8.5,1,0.4,1,17.40941149,2,17,0,8,295.9599953,0,475.6376967
"3388",10,19,1,10,18,3.5,2,0.444444444,1,19.91642734,4,14,0,8,278.8299828,22,344.2655274
"3389",12,21,1,9,27,4.75,2,0.727272727,0,21.30526332,4,19,0,31,404.8000031,22,314.2086525
"3390",5,25,2,17,22,7.666666667,4,0.545454545,3,18.1482607,3,23,19,8,417.409996,20,339.5939086
"3391",5,24,4,19,8,7.25,13,0.4,0,19.47586191,4,29,12,2,564.7999954,20,474.6841088
"3392",3,24,2,17,25,7.25,3,0.52173913,1,15.97068892,4,29,0,31,463.1499786,15,430.9528249
"3393",8,25,2,21,11,10,4,0.4,1,17.17966639,3,30,12,28,515.3899918,20,447.7931342
"3394",8,21,6,10,39,6.666666667,4,0.6,1,19.51100006,3,20,19,31,390.2200012,20,366.3246269
"3395",5,18,1,9,12,10.5,4,0.571428571,1,15.39047623,2,21,12,31,323.2000008,20,437.7626194
"3396",6,5,1,11,46,4.25,2,0.461538462,4,28.0017211,4,17,14,31,476.0292587,12,445.0469498
"3397",13,18,2,11,0,4.5,4,0.466666667,0,24.89222166,4,18,2,28,448.0599899,19,319.5
"3398",9,9,1,20,86,8.333333333,5,0.384615385,2,16.70286896,3,25,14,3,417.5717239,12,443.9286232
"3399",5,4,1,10,26,5.666666667,2,0.5,4,26.21755712,3,17,14,28,445.6984711,12,440.8463018
"3400",3,12,0,6,0,2.5,2,0.5,0,25.23199997,4,10,2,2,252.3199997,19,310.7309487
"3401",7,10,2,6,1,6,1,0.545454545,0,21.86083285,2,12,2,8,262.3299942,19,273.4913793
"3402",21,6,8,0,3,NA,0,NA,1,NA,0,0,2,31,0,9,412.0798831
"3403",5,16,3,8,20,15,1,0.583333333,1,20.86199951,1,15,2,31,312.9299927,9,399.7588618
"3404",5,4,0,9,7,13,1,0.444444444,0,15.3161536,1,13,16,31,199.1099968,9,232.3550465
"3405",1,23,4,14,46,6.75,2,0.454545455,1,21.73111188,4,27,2,32,586.7400208,12,312.0495317
"3406",17,28,3,8,50,6.666666667,8,0.833333333,5,18.76400032,3,20,2,31,375.2800064,9,419.9412606
