stats_overall_1_counterHitRatio_ratio,stats_actionCounts_1_wavedashCount,stats_actionCounts_0_wavelandCount,stats_overall_1_openingsPerKill_ratio,stats_overall_0_inputCount,stats_overall_0_openingsPerKill_count,stats_overall_1_totalDamage,stats_actionCounts_0_wavedashCount,stats_overall_1_killCount,stats_actionCounts_1_airDodgeCount,stats_actionCounts_0_airDodgeCount,stats_overall_0_inputsPerMinute_count,stats_overall_1_inputCount,stats_overall_0_neutralWinRatio_count,stats_overall_1_neutralWinRatio_count,stats_actionCounts_0_dashDanceCount,stats_overall_0_openingsPerKill_ratio,stats_actionCounts_0_rollCount,stats_overall_0_counterHitRatio_ratio,stats_actionCounts_0_spotDodgeCount,stats_overall_1_conversionCount,stats_overall_1_beneficialTradeRatio_count,stats_overall_0_damagePerOpening_ratio,stats_overall_1_damagePerOpening_ratio,stats_actionCounts_1_dashDanceCount,stats_overall_0_killCount,stats_overall_0_conversionCount,stats_overall_0_beneficialTradeRatio_count,settings_players_1_characterId,stats_actionCounts_1_wavelandCount,settings_stageId,stats_overall_1_inputsPerMinute_count,stats_overall_0_totalDamage,stats_actionCounts_1_rollCount,stats_actionCounts_1_spotDodgeCount,stats_overall_1_inputsPerMinute_ratio,settings_players_0_characterId,stats_overall_0_inputsPerMinute_ratio,stats_overall_1_openingsPerKill_count,stats_overall_1_inputsPerMinute_total,stats_overall_0_inputsPerMinute_total
0.5,7,3,7,1205,18,278.6500072,8,2,7,3,1205,1114,12,8,56,4.5,8,0.5,2,14,0,18.88495975,19.90357195,63,4,18,0,0,7,3,1114,339.9292755,7,1,405.6235461,12,438.757965,14,2.746388889,2.746388889
0.357142857,7,5,3.75,1058,17,433.0599899,8,4,0,0,1058,1021,7,9,36,8.5,5,0.642857143,6,15,1,20.58811098,28.870666,35,2,17,0,0,4,32,1021,349.9978867,6,0,391.7714773,12,405.9688766,15,2.606111111,2.606111111
0.444444444,9,7,11,832,11,243.2800064,11,1,0,0,832,688,6,7,50,2.75,0,0.555555556,1,11,0,33.66409024,22.11636422,33,4,11,0,9,1,31,688,370.3049927,0,2,337.6226827,0,408.2878953,11,2.037777778,2.037777778
0.357142857,18,6,6,1323,16,451.890007,6,3,3,5,1323,1027,6,12,66,4,11,0.642857143,2,18,1,24.30937529,25.10500039,20,4,16,0,19,5,2,1027,388.9500046,5,4,332.0937753,0,427.8092158,18,3.0925,3.0925
0.545454545,17,6,5.333333333,1254,19,373.1625366,7,3,2,0,1254,1022,11,7,89,4.75,7,0.454545455,0,16,3,21.45631569,23.32265854,25,4,19,0,19,2,2,1022,407.6699982,4,7,354.0075051,0,434.369287,16,2.886944444,2.886944444
0.4,3,3,1.75,401,8,132.5400047,6,4,2,0,401,476,5,5,4,4,2,0.6,0,7,0,14.03249931,18.93428639,6,2,8,0,2,2,3,476,112.2599945,1,0,469.865643,20,395.8321908,7,1.013055556,1.013055556
0.5,28,8,4.25,1040,14,447.4800034,4,4,1,1,1040,1020,7,10,37,14,0,0.5,1,17,1,11.54428618,26.32235314,19,1,14,0,20,9,31,1020,161.6200066,3,1,515.9477308,2,526.064353,17,1.976944444,1.976944444
0.473684211,13,12,4.5,1201,16,461.7700005,2,4,0,1,1201,1008,6,9,4,8,0,0.526315789,3,18,0,14.9038479,25.65388891,19,2,16,0,20,8,8,1008,238.4615664,3,2,471.1503506,20,561.3606855,18,2.139444444,2.139444444
0.5,27,0,3.75,969,14,386.5300179,7,4,1,1,969,913,6,7,18,14,3,0.5,2,15,1,15.43142864,25.76866786,20,1,14,0,20,0,32,913,216.0400009,0,2,516.0621762,2,547.7154969,15,1.769166667,1.769166667
0.666666667,8,7,9,721,16,133.1903915,28,1,1,0,721,587,13,3,40,4,3,0.333333333,0,9,0,31.18625021,14.79893239,3,4,16,0,2,1,32,587,498.9800034,0,4,300.1278228,9,368.6408181,9,1.955833333,1.955833333
0.230769231,6,23,13,636,15,154.3906555,11,1,0,2,636,583,5,10,8,3.75,0,0.769230769,0,13,0,17.68599854,11.87620427,10,4,15,0,2,2,8,583,265.289978,2,4,339.6666127,9,370.5453957,13,1.716388889,1.716388889
0.5,12,0,4.25,1172,19,282.9399948,18,4,2,1,1172,942,11,9,38,6.333333333,3,0.5,1,17,0,25.72210533,16.64352911,10,3,19,1,19,7,28,942,488.7200012,2,1,366.7748215,20,456.3270604,17,2.568333333,2.568333333
0.473684211,2,8,4.5,939,22,356.4949837,16,4,2,2,939,734,12,9,47,7.333333333,1,0.526315789,1,18,0,18.5514509,19.80527687,21,3,22,0,25,2,2,734,408.1319199,6,2,258.172936,9,330.2784563,18,2.843055556,2.843055556
0.45,3,7,5,868,23,309.6399994,12,3,6,2,868,812,10,4,40,5.75,3,0.55,0,15,1,20.3577244,20.64266663,32,4,23,1,25,10,31,812,468.2276611,5,2,299.2322653,9,319.8689733,15,2.713611111,2.713611111
0.4375,0,13,15,920,16,158.0999985,11,1,2,1,920,530,6,7,7,4,0,0.5625,1,15,0,23.13249922,10.5399999,0,4,16,1,2,1,31,530,370.1199875,5,2,285.0739579,20,494.8453608,15,1.859166667,1.859166667
0.6,0,6,6,850,15,179.2378845,2,2,0,3,850,516,10,5,4,3.75,1,0.4,0,12,1,23.78333435,14.93649038,0,4,15,0,2,1,3,516,356.7500153,1,2,277.6266627,20,457.3307428,12,1.858611111,1.858611111
0.588235294,0,16,5.666666667,1327,22,399.2800179,7,3,3,6,1327,832,15,7,6,5.5,3,0.411764706,2,17,0,22.71227368,23.48705987,2,4,22,0,25,2,2,832,499.6700211,16,2,260.1354872,20,414.9035956,17,3.198333333,3.198333333
0.444444444,1,16,4.5,740,15,130.7200012,15,2,2,4,740,428,10,5,38,3.75,0,0.555555556,0,9,0,22.28399989,14.52444458,0,4,15,0,25,0,8,428,334.2599983,5,0,260.0067499,2,449.5443807,9,1.646111111,1.646111111
0.529411765,17,3,4.75,1019,17,400.5599995,22,4,3,2,1019,918,9,10,55,8.5,4,0.470588235,3,19,0,18.80235246,21.08210524,28,2,17,0,9,18,3,918,319.6399918,2,1,335.6489945,2,372.5776965,19,2.735,2.735
0.7,15,12,11,882,11,261.0400009,17,1,3,4,882,613,8,4,58,2.75,2,0.3,1,11,0,24.05272709,23.73090917,19,4,11,0,9,7,8,613,264.579998,2,0,306.3298168,2,440.755136,11,2.001111111,2.001111111
0.523809524,7,20,9.333333333,1633,24,400.3278809,11,3,5,5,1633,1155,12,15,11,6,1,0.476190476,2,28,1,23.29604371,14.29742432,8,4,24,1,2,3,28,1155,559.1050491,11,5,324.0841777,20,458.2073266,28,3.563888889,3.563888889
0.6,2,8,5,1429,25,326.1500015,24,4,4,6,1429,935,19,11,105,12.5,2,0.4,2,20,0,17.37879944,16.30750008,2,2,25,0,25,13,28,935,434.469986,13,0,275.9468765,2,421.7412691,20,3.388333333,3.388333333
0.411764706,9,3,4.25,747,13,433.2299957,27,4,3,0,747,746,3,10,41,4.333333333,1,0.588235294,0,17,0,28.60230842,25.4841174,49,3,13,0,25,5,32,746,371.8300095,6,1,318.3499289,9,318.7766714,17,2.343333333,2.343333333
0.75,2,4,4,858,15,263.439991,19,4,1,4,858,534,12,7,61,5,1,0.25,0,16,0,17.59600042,16.46499944,4,3,15,0,25,11,31,534,263.9400063,2,1,272.2946176,2,437.5070822,16,1.961111111,1.961111111
0.428571429,1,11,4,748,22,295.9900131,14,4,4,3,748,675,9,6,23,7.333333333,1,0.571428571,0,16,0,19.72772737,18.49937582,14,3,22,1,25,12,31,675,434.0100021,8,3,285.0439883,9,315.8709677,16,2.368055556,2.368055556
0.6,4,5,3.333333333,1225,19,214.7799988,34,3,3,3,1225,767,15,4,62,4.75,0,0.4,0,10,0,26.1092983,21.47799988,0,4,19,0,25,8,2,767,496.0766678,11,1,263.9770554,2,421.6061185,10,2.905555556,2.905555556
0.529411765,21,5,6.5,1345,18,598.5199966,38,4,1,3,1345,1075,9,16,105,6,0,0.470588235,4,26,0,16.31999991,23.01999987,53,3,18,1,9,14,32,1075,293.7599983,2,1,311.3685735,2,389.5727734,26,3.4525,3.4525
0.55,0,6,5.666666667,829,20,327.8200035,17,3,4,3,829,660,10,5,13,5,3,0.45,0,17,1,25.92573662,19.28352962,1,4,20,0,25,4,2,660,518.5147324,8,1,249.9736981,9,313.9821147,17,2.640277778,2.640277778
0.5,1,2,11,677,14,185.0800133,12,1,0,0,677,391,9,6,34,7,1,0.5,1,11,0,20.27357221,16.82545575,0,2,14,0,25,4,3,391,283.8300109,8,1,234.4827586,2,405.9970015,11,1.6675,1.6675
0.411764706,37,6,8.5,819,20,316.1000061,31,2,8,1,819,929,9,9,33,5,0,0.588235294,0,17,1,16.38049965,18.59411801,3,4,20,0,19,18,8,929,327.609993,3,3,333.9057508,9,294.3690096,17,2.782222222,2.782222222
0.444444444,0,15,3.333333333,840,20,315.3962479,15,3,3,3,840,627,14,5,21,5,2,0.555555556,4,10,1,23.32657242,31.53962479,0,4,20,1,25,9,8,627,466.5314484,1,1,254.5044537,9,340.9629045,10,2.463611111,2.463611111
0.545454545,8,6,5,830,13,243.1099987,10,3,4,8,830,671,8,9,50,3.25,0,0.454545455,0,15,0,21.16769174,16.20733325,29,4,13,0,9,7,28,671,275.1799927,1,0,327.1397616,2,404.6587216,15,2.051111111,2.051111111
0.625,41,19,6.333333333,1158,15,484.6930771,24,3,3,1,1158,1176,12,14,45,7.5,1,0.375,1,19,0,23.34133301,25.51016195,7,2,15,0,19,20,31,1176,350.1199951,10,1,328.0080576,2,322.9875261,19,3.585277778,3.585277778
0.545454545,16,0,4.75,972,15,435.0013161,18,4,3,4,972,914,10,13,16,7.5,1,0.454545455,1,19,0,14.67000046,22.89480611,28,2,15,0,2,5,3,914,220.0500069,0,9,300.0820793,2,319.124487,19,3.045833333,3.045833333
0.733333333,21,1,4.5,697,15,346.9099922,14,4,1,1,697,922,11,7,16,15,3,0.266666667,0,18,0,14.3746671,19.27277735,42,1,15,0,2,7,28,922,215.6200066,2,6,379.5974382,9,286.9624886,18,2.428888889,2.428888889
0.571428571,14,0,16,915,19,274.8399887,10,1,0,1,915,839,13,8,23,4.75,2,0.428571429,0,16,0,24.56090505,17.17749929,29,4,19,0,2,3,32,839,466.657196,0,1,328.3757339,12,358.1213307,16,2.555,2.555
0.428571429,18,0,6.333333333,793,26,257.160006,11,3,3,5,793,890,13,9,7,6.5,3,0.571428571,1,19,0,14.31769268,13.53473716,38,4,26,1,2,1,2,890,372.2600098,0,5,319.8881789,19,285.0239617,19,2.782222222,2.782222222
0.625,23,1,4,741,12,292.7599878,8,4,2,4,741,706,8,10,10,4,0,0.375,1,16,1,12.43291664,18.29749924,25,3,12,0,2,3,31,706,149.1949997,0,6,344.2969385,0,361.3654836,16,2.050555556,2.050555556
0.4375,19,3,5.666666667,713,17,361.1800079,2,3,2,2,713,959,8,10,4,8.5,0,0.5625,1,17,0,12.60705836,21.24588282,35,2,17,0,2,9,2,959,214.3199921,3,3,408.5197018,19,303.7273695,17,2.3475,2.3475
0.625,11,0,5,961,14,423.1502533,9,4,1,0,961,1157,8,10,6,7,1,0.375,0,20,0,18.87428611,21.15751266,91,2,14,0,2,6,32,1157,264.2400055,8,0,429.3135436,12,356.5862709,20,2.695,2.695
0.222222222,16,12,14,1249,22,201.6000137,35,1,3,0,1249,1041,14,11,26,5.5,2,0.777777778,0,14,0,19.3427261,14.40000098,38,4,22,1,2,7,31,1041,425.5399742,3,0,379.5037975,15,455.3316456,14,2.743055556,2.743055556
0.4,10,2,7.333333333,1575,22,440.0511246,15,3,4,2,1575,1280,11,14,9,5.5,3,0.6,2,22,0,16.9498187,20.00232384,42,4,22,2,2,25,8,1280,372.8960114,5,2,292.2374429,12,359.5890411,22,4.38,4.38
0.166666667,20,11,7,978,15,306.0119629,22,2,3,1,978,954,8,11,4,3.75,1,0.833333333,1,14,1,20.49599991,21.85799735,44,4,15,1,2,9,28,954,307.4399986,2,3,422.1757837,15,432.7965581,14,2.259722222,2.259722222
0.5,16,23,9.5,1368,19,263.75,29,2,1,2,1368,1200,15,15,11,4.75,3,0.5,1,19,0,20.85442352,13.88157895,64,4,19,0,2,12,31,1200,396.2340469,2,3,409.8671727,15,467.2485769,19,2.927777778,2.927777778
0.454545455,21,17,6.666666667,1374,21,296.3699875,47,3,2,4,1374,1242,15,15,30,5.25,5,0.545454545,3,20,0,18.72285643,14.81849937,97,4,21,0,2,11,3,1242,393.179985,5,1,408.2542001,15,451.6435354,20,3.042222222,3.042222222
0.6,9,3,6,576,5,208.6700211,14,1,1,0,576,468,3,3,9,5,2,0.4,1,6,0,35.01200104,34.77833684,7,1,5,0,2,3,32,468,175.0600052,2,1,390.9955906,20,481.2253423,6,1.196944444,1.196944444
0.538461538,29,23,6,1624,22,362.6600037,38,3,4,0,1624,1464,16,11,39,5.5,3,0.461538462,0,18,0,21.2727297,20.14777798,96,4,22,0,2,16,8,1464,468.0000534,3,2,416.2375612,15,461.7280051,18,3.517222222,3.517222222
0.6,8,2,7,1023,12,479.5801163,4,3,2,1,1023,1174,7,14,18,4,0,0.4,1,21,0,22.63166682,22.83714839,76,3,12,1,2,10,3,1174,271.5800018,5,0,413.9471107,12,360.705191,21,2.836111111,2.836111111
0.375,54,3,2.5,396,6,440.2300034,10,4,0,2,396,848,1,7,10,None,1,0.625,0,10,0,15.5,44.02300034,11,0,6,0,7,19,3,848,93,3,1,478.1954887,9,223.3082707,10,1.773333333,1.773333333
0.363636364,51,5,3.25,546,11,411.220005,22,4,2,5,546,968,4,9,19,11,5,0.636363636,1,13,0,14.81090823,31.63230808,17,1,11,0,7,22,31,968,162.9199905,2,4,419.1484243,9,236.4204955,13,2.309444444,2.309444444
0.4,24,3,3,590,13,375.9719086,12,4,1,2,590,805,7,8,55,6.5,0,0.6,0,12,0,23.3761538,31.33099238,2,2,13,0,19,4,31,805,303.8899994,0,7,334.0634006,9,244.8414986,12,2.409722222,2.409722222
0.6,33,7,5.666666667,789,18,319.4503937,22,3,6,2,789,1480,12,8,67,4.5,0,0.4,0,17,0,25.97222222,18.79119963,23,4,18,0,2,8,8,1480,467.5,5,7,464.7997906,9,247.788537,17,3.184166667,3.184166667
0.666666667,12,0,3,858,9,289.5599976,11,4,0,0,858,561,7,8,13,9,2,0.333333333,0,12,0,26.0033332,24.1299998,1,1,9,0,19,4,3,561,234.0299988,4,1,308.7601284,20,472.2213729,12,1.816944444,1.816944444
0.571428571,14,2,4.75,899,15,387.5199966,6,4,3,1,899,667,6,7,10,15,3,0.428571429,1,19,0,18.18188477,20.3957893,4,1,15,0,19,8,28,667,272.7282715,3,0,302.4943311,20,407.7097506,19,2.205,2.205
0.5,1,8,4,820,14,357.0692215,11,4,1,2,820,785,9,11,82,14,9,0.5,1,16,0,15.43285751,22.31682634,18,1,14,0,12,5,28,785,216.0600052,1,0,333.7663872,0,348.647691,16,2.351944444,2.351944444
0.461538462,3,2,4,495,10,260.4749413,4,4,1,2,495,520,3,10,11,None,5,0.538461538,0,16,0,16.27399902,16.27968383,6,0,10,0,12,6,8,520,162.7399902,4,0,321.8153687,0,306.343476,16,1.615833333,1.615833333
0.6,48,5,4.25,916,16,447.5999985,25,4,1,4,916,1513,12,11,80,5.333333333,0,0.4,0,17,0,27.01842761,26.32941167,30,3,16,0,19,5,2,1513,432.2948418,4,15,399.6478098,9,241.9546555,17,3.785833333,3.785833333
0.55,12,8,8.5,1313,25,359.4885483,13,2,7,7,1313,1308,15,5,44,6.25,7,0.45,0,17,0,21.50797852,21.14638519,7,4,25,1,12,2,31,1308,537.6994629,1,3,343.3571533,9,344.6696806,17,3.809444444,3.809444444
0.666666667,3,1,12.5,1361,24,352.5745335,20,2,5,2,1361,1286,17,12,165,6,3,0.333333333,0,25,0,20.156751,14.10298134,4,4,24,1,12,5,3,1286,483.7620239,9,7,355.904059,2,376.6605166,25,3.613333333,3.613333333
0.5,4,4,6.75,1615,30,539.4890213,3,4,4,0,1615,1388,17,14,34,10,10,0.5,1,27,2,18.4756663,19.98107486,7,3,30,0,12,4,28,1388,554.269989,5,1,356.2526736,20,414.515899,27,3.896111111,3.896111111
None,1,0,2,52,0,20.22000122,1,1,0,1,52,47,0,2,1,None,0,None,0,2,0,None,10.11000061,0,0,0,0,20,0,3,47,0,0,1,353.9748954,0,391.6317992,2,0.132777778,0.132777778
0.571428571,27,8,5.25,884,18,534.9100037,12,4,1,2,884,1348,11,12,24,9,9,0.428571429,0,21,1,15.97222137,25.47190494,21,2,18,0,20,12,31,1348,287.4999847,1,6,490.2313365,0,321.4870189,21,2.749722222,2.749722222
0.588235294,35,8,6,1093,19,545.3299866,15,4,6,2,1093,1540,10,12,20,6.333333333,8,0.411764706,1,24,0,19.11684378,22.72208277,15,3,19,2,20,6,3,1540,363.2200317,2,2,477.8486468,0,339.1484227,24,3.222777778,3.222777778
0.533333333,19,6,15,719,22,246.3200073,31,1,1,2,719,686,15,7,2,5.5,3,0.466666667,0,15,0,19.08590872,16.42133382,41,4,22,0,9,2,2,686,419.8899918,1,2,235.6038924,19,246.9376073,15,2.911666667,2.911666667
0.4,0,7,10,1230,17,309.1100044,144,2,1,2,1230,1435,11,16,14,4.25,6,0.6,0,20,0,30.81999745,15.45550022,16,4,17,0,15,1,28,1435,523.9399567,5,0,350.0474319,14,300.0406559,20,4.099444444,4.099444444
0.272727273,6,3,10,549,11,127.3199997,5,1,1,0,549,527,3,7,16,2.75,0,0.727272727,0,10,0,23.39909155,12.73199997,1,4,11,0,0,3,31,527,257.390007,3,1,372.5844462,0,388.1382561,10,1.414444444,1.414444444
0.666666667,34,9,8.333333333,935,27,423.150032,22,3,3,2,935,1065,21,14,2,6.75,4,0.333333333,0,25,1,20.51222229,16.92600128,63,4,27,0,9,0,3,1065,553.8300018,1,2,227.983588,19,200.1546055,25,4.671388889,4.671388889
0.466666667,41,7,7.333333333,1532,23,501.789978,15,3,2,2,1532,1624,15,15,58,5.75,12,0.533333333,0,22,0,21.57739125,22.80863536,38,4,23,0,0,13,28,1624,496.2799988,10,0,373.2856596,0,352.138935,22,4.350555556,4.350555556
0.428571429,9,0,2.25,514,12,257.6799965,8,4,3,3,514,565,7,5,20,12,1,0.571428571,0,9,1,19.08249919,28.63111072,18,1,12,0,25,5,8,565,228.9899902,3,1,328.2233339,9,298.5960949,9,1.721388889,1.721388889
0.1,18,2,7,842,21,309.8499908,29,2,3,1,842,1032,12,13,44,7,2,0.9,2,14,0,18.75333314,22.1321422,30,3,21,0,2,6,31,1032,393.8199959,0,3,394.0184537,9,321.4762965,14,2.619166667,2.619166667
0.3125,0,11,7.333333333,1125,25,414.6032715,88,3,3,0,1125,1495,14,17,3,6.25,10,0.6875,0,22,0,20.90337524,18.84560325,18,4,25,0,12,0,8,1495,522.5843811,8,2,357.8933369,14,269.3177284,22,4.177222222,4.177222222
0.578947368,12,2,4,872,21,384.8699951,15,4,1,2,872,1011,13,5,57,10.5,6,0.421052632,1,16,0,19.80476198,24.05437469,27,2,21,0,25,15,3,1011,415.9000015,10,0,324.2405345,9,279.6614699,16,3.118055556,3.118055556
0.727272727,37,4,5.666666667,1501,21,265.0049944,19,3,3,1,1501,832,18,9,29,5.25,3,0.272727273,2,17,0,24.98095231,15.58852908,4,4,21,0,14,8,3,832,524.5999985,8,2,248.9568614,20,449.1397224,17,3.341944444,3.341944444
0.666666667,36,9,7.5,1307,28,282.2499542,19,2,2,2,1307,818,23,5,41,7,2,0.333333333,1,15,0,19.41285733,18.81666361,2,4,28,0,14,9,28,818,543.5600052,5,1,242.5899992,20,387.6101821,15,3.371944444,3.371944444
0.6,16,6,5,927,15,430.5199966,12,4,4,1,927,777,9,11,37,15,2,0.4,2,20,0,19.39466604,21.52599983,9,1,15,0,19,13,31,777,290.9199905,7,7,271.942446,9,324.4409878,20,2.857222222,2.857222222
0.6,15,4,2.5,810,12,427.5600128,22,4,3,0,810,750,10,7,47,6,3,0.4,2,10,0,18.75916672,42.75600128,16,2,12,0,19,7,8,750,225.1100006,3,18,304.0882982,9,328.4153621,10,2.466388889,2.466388889
0.5,35,11,3.75,1146,19,409.7200012,26,4,1,4,1146,746,12,8,34,6.333333333,2,0.5,0,15,0,12.89947314,27.31466675,75,3,19,1,9,1,2,746,245.0899897,0,0,252.8813559,2,388.4745763,15,2.95,2.95
0.533333333,31,12,3.5,1269,25,387.7500076,40,4,0,2,1269,742,16,4,62,12.5,4,0.466666667,3,14,1,14.06399994,27.69642912,74,2,25,0,9,3,2,742,351.5999985,0,0,228.0348301,2,389.9948779,14,3.253888889,3.253888889
0.733333333,91,6,5.25,1236,17,502.2799072,13,4,2,5,1236,787,13,10,7,8.5,2,0.266666667,5,21,0,19.91588189,23.91809082,1,2,17,0,14,2,3,787,338.5699921,4,6,244.9381862,20,384.6805568,21,3.213055556,3.213055556
0.631578947,66,6,4.75,1536,20,454.9249191,7,4,1,4,1536,797,13,7,13,6.666666667,2,0.368421053,6,19,0,21.6849062,23.9434168,0,3,20,0,14,1,31,797,433.6981239,7,7,241.0687279,20,464.5941859,19,3.306111111,3.306111111
0.625,57,5,5.75,1003,19,397.789978,20,4,3,5,1003,1347,10,8,19,6.333333333,3,0.375,4,23,0,28.12052556,17.29521644,7,3,19,0,7,13,31,1347,534.2899857,7,5,391.9178857,9,291.8289825,23,3.436944444,3.436944444
0.538461538,29,3,5,1079,15,447.4500122,13,4,2,2,1079,1047,8,12,56,7.5,0,0.461538462,6,20,0,21.24534251,22.37250061,90,2,15,1,0,2,31,1047,318.6801376,4,1,418.8465385,2,431.6479609,20,2.499722222,2.499722222
0.333333333,36,3,4,1030,14,402.8600082,13,4,1,2,1030,962,6,11,71,14,0,0.666666667,7,16,0,21.06193978,25.17875051,99,1,14,2,0,4,28,962,294.867157,2,0,417.8571429,2,447.3938224,16,2.302222222,2.302222222
0.631578947,107,3,6.5,1190,18,527.8099899,37,4,0,1,1190,1784,9,12,80,6,2,0.368421053,0,26,1,27.83444553,20.30038423,13,3,18,1,7,16,32,1784,501.0200195,11,12,433.0681052,9,288.8739042,26,4.119444444,4.119444444
0.583333333,37,4,5,707,15,290.7600021,22,2,1,4,707,980,10,3,33,3.75,3,0.416666667,2,10,0,33.24533234,29.07600021,9,4,15,0,7,12,31,980,498.679985,1,3,404.3089617,9,291.6800367,10,2.423888889,2.423888889
0.5625,43,26,9,989,25,298.7900028,26,2,1,1,989,828,18,9,22,6.25,6,0.4375,5,18,0,20.2219989,16.5994446,8,4,25,0,19,7,31,828,505.5499725,5,2,249.8365602,8,298.4158914,18,3.314166667,3.314166667
0.583333333,2,4,12,1057,18,248.909996,6,1,0,2,1057,759,13,5,44,4.5,6,0.416666667,3,12,0,21.42722236,20.74249967,10,4,18,0,12,1,31,759,385.6900024,2,0,339.091586,0,472.2263589,12,2.238333333,2.238333333
0.684210526,0,4,4.75,1082,18,380.8176575,4,4,0,1,1082,767,12,6,35,6,4,0.315789474,0,19,0,19.25333256,20.0430346,12,3,18,0,12,1,8,767,346.5599861,1,0,298.7988313,0,421.5128233,19,2.566944444,2.566944444
0.318181818,48,21,11.5,1261,25,457.4500275,19,2,4,8,1261,942,9,15,11,6.25,6,0.681818182,8,23,0,20.83489532,19.88913163,3,4,25,1,19,6,28,942,520.8723831,14,0,227.5973154,8,304.6711409,23,4.138888889,4.138888889
0.363636364,0,4,8,1068,15,349.0605621,7,2,0,1,1068,845,7,11,48,3.75,8,0.636363636,0,16,1,24.44333293,21.81628513,18,4,15,0,12,1,2,845,366.6499939,2,0,341.6442049,0,431.8059299,16,2.473333333,2.473333333
0.333333333,66,3,6.75,1734,25,475.5,30,4,3,2,1734,1358,10,18,0,12.5,0,0.666666667,0,27,2,16.27080048,17.61111111,90,2,25,1,9,7,31,1358,406.7700119,7,1,350.2005731,15,447.1633238,27,3.877777778,3.877777778
0.555555556,9,6,9.5,749,23,357.7800217,52,2,1,2,749,1066,19,14,3,5.75,9,0.444444444,1,19,0,20.39999954,18.83052746,91,4,23,0,2,6,8,1066,469.1999893,3,1,308.2657242,19,216.5957105,19,3.458055556,3.458055556
0.583333333,3,4,8.5,645,19,325.4300003,34,2,0,1,645,822,12,8,1,4.75,8,0.416666667,4,17,2,24.71157917,19.14294119,63,4,19,0,2,2,2,822,469.5200043,2,4,281.721249,19,221.0586443,17,2.917777778,2.917777778
0.368421053,76,1,6.25,1513,18,441.8800049,37,4,0,0,1513,1225,6,18,12,9,0,0.631578947,0,25,0,16.24166722,17.6752002,97,2,18,0,9,5,2,1225,292.3500099,5,3,368.8216108,15,455.5323242,25,3.321388889,3.321388889
0.272727273,20,2,4.75,765,18,431.5699997,4,4,1,2,765,780,8,14,17,9,2,0.727272727,0,19,0,13.51611063,22.71421051,12,2,18,2,19,1,3,780,243.2899914,2,1,313.3928571,15,307.3660714,19,2.488888889,2.488888889
0.461538462,37,1,3.5,1104,13,481.9699783,6,4,2,1,1104,857,6,8,8,6.5,1,0.538461538,1,14,0,20.04692312,34.42642702,16,2,13,0,19,1,2,857,260.6100006,5,5,311.9830114,15,401.9011022,14,2.746944444,2.746944444
0.529411765,1,0,12.5,2158,33,322.9700165,58,2,2,0,2158,1139,25,16,11,8.25,5,0.470588235,3,25,0,16.57515162,12.91880066,52,4,33,0,2,4,31,1139,546.9800034,6,0,307.3993553,20,582.4124747,25,3.705277778,3.705277778
0.583333333,4,3,7,1617,20,276.6400146,30,2,0,3,1617,815,15,7,24,5,2,0.416666667,0,14,0,22.50999947,19.76000105,62,4,20,0,2,1,3,815,450.1999893,2,0,308.9721988,20,613.0160067,14,2.637777778,2.637777778
0.5,7,1,5.5,575,15,242.7900009,3,2,1,2,575,465,10,6,3,3.75,0,0.5,0,11,0,18.76666667,22.07181827,20,4,15,0,9,1,31,465,281.5,2,2,277.5659095,15,343.2266622,11,1.675277778,1.675277778
0.5,6,5,7,549,11,140.0699921,5,1,0,0,549,369,9,5,6,2.75,0,0.5,0,7,0,24.60454559,20.00999887,0,4,11,0,19,0,31,369,270.6500015,2,2,245.6360947,15,365.4585799,7,1.502222222,1.502222222
0.52173913,10,6,6.5,1279,23,538.8499985,9,4,5,7,1279,1220,12,14,9,7.666666667,2,0.47826087,0,26,0,16.08608694,20.72499994,21,3,23,0,9,9,8,1220,369.9799995,3,1,326.4942016,15,342.2836753,26,3.736666667,3.736666667
0.333333333,2,1,9,401,10,185.6699982,1,1,0,1,401,367,2,5,0,2.5,0,0.666666667,0,9,0,25.27699928,20.6299998,10,4,10,0,9,1,28,367,252.7699928,1,1,283.8238453,15,310.1181525,9,1.293055556,1.293055556
0.416666667,9,2,4.75,1102,17,446.4540405,11,4,0,0,1102,949,9,13,89,8.5,0,0.583333333,2,19,0,12.90588247,23.49758108,4,2,17,1,12,5,2,949,219.400002,1,3,371.4689573,2,431.3580515,19,2.554722222,2.554722222
0.5,14,8,7,1305,18,508.3895721,31,4,4,2,1305,1112,9,19,109,18,4,0.5,3,28,0,12.85555543,18.15677043,8,1,18,1,12,5,28,1112,231.3999977,8,3,323.5693501,9,379.728419,28,3.436666667,3.436666667
0.555555556,5,4,8,816,14,100.9300003,29,1,2,2,816,653,10,3,31,3.5,2,0.444444444,3,8,0,32.69285692,12.61625004,4,4,14,0,9,6,8,653,457.6999969,3,0,282.7859978,9,353.3742331,8,2.309166667,2.309166667
0.375,24,6,8.333333333,1158,23,414.3700104,35,3,3,6,1158,1040,7,15,37,5.75,3,0.625,2,25,1,18.49391224,16.57480042,42,4,23,0,9,6,31,1040,425.3599815,1,1,290.6155399,9,323.5892261,25,3.578611111,3.578611111
0.4,31,6,8.666666667,1186,26,527.1799927,7,3,1,3,1186,1253,11,16,36,6.5,5,0.6,1,26,0,14.42192342,20.27615356,34,4,26,0,2,7,31,1253,374.9700089,2,5,414.0627869,0,391.922159,26,3.026111111,3.026111111
