id,wavelandCount,inputsPerMinuteTotal,inputCount,openingsPerKillCount,wavedashCount,airDodgeCount,inputsPerMinuteCount,neutralWinRatioCount,dashDanceCount,openingsPerKillRatio,rollCount,counterHitRatio,spotDodgeCount,damagePerOpeningRatio,killCount,conversionCount,beneficialTradeRatioCount,opponentId,stageId,totalDamage,characterId,inputsPerMinuteRatio
2035,27,3.492777778,1224,15,19,2,1224,3,5,3.75,2,0.5,2,27.30163981,4,15,0,21,31,409.5245972,25,350.4374105
2036,11,2.393055556,812,10,13,3,812,2,8,5,6,0.571428571,0,28.73199997,2,10,0,21,3,287.3199997,25,339.315148
2037,5,2.749166667,1006,22,10,1,1006,15,20,11,3,0.333333333,2,15.22363663,2,22,0,7,31,334.9200058,20,365.9290694
2038,11,2.676388889,1161,20,21,2,1161,13,24,5,1,0.388888889,2,25.80850029,4,20,0,7,3,516.1700058,20,433.7934613
2039,1,3.155833333,1395,17,22,0,1395,13,44,4.25,3,0.363636364,1,31.74117728,4,17,0,7,32,539.6000137,20,442.0385529
2040,6,2.821388889,910,20,13,5,910,13,59,5,3,0.5,4,24.48950043,4,20,1,2,31,489.7900085,9,322.5361819
2041,5,3.556111111,2116,30,52,1,2116,19,17,7.5,3,0.5,5,17.05700048,4,30,2,2,28,511.7100143,20,595.0320262
2042,7,3.023888889,988,23,15,0,988,12,31,7.666666667,2,0.55,2,15.68391352,3,23,0,2,8,360.730011,9,326.7315818
2043,6,2.4875,763,17,11,2,763,9,38,8.5,2,0.470588235,3,17.65705872,2,17,0,2,2,300.1699982,9,306.7336683
2044,4,3.205277778,892,17,19,3,892,6,77,8.5,2,0.6,1,16.07558845,2,17,0,15,31,273.2850037,9,278.2910131
2045,5,2.999166667,797,21,19,0,797,12,52,5.25,1,0.6,0,17.54238129,4,21,0,15,8,368.390007,9,265.7404835
2046,2,3.303888889,1634,26,37,0,1634,18,3,6.5,1,0.444444444,2,16.41923127,4,26,0,2,31,426.900013,20,494.5686901
2047,2,6.1025,1973,36,48,1,1973,27,214,9,7,0.583333333,0,14.92083295,4,36,1,15,32,537.1499863,9,323.3101188
2048,3,1.920555556,690,8,8,3,690,5,10,8,1,0.5,3,20.15250015,1,8,0,19,8,161.2200012,2,359.2710443
2049,9,3.023055556,1250,23,7,1,1250,13,11,5.75,4,0.333333333,3,19.67408388,4,23,2,2,31,452.5039291,20,413.4889277
2050,7,2.809444444,1274,30,17,3,1274,19,28,7.5,4,0.454545455,1,16.61660105,4,30,1,2,31,498.4980316,20,453.470437
2051,6,3.410277778,1230,29,12,4,1230,19,26,7.25,14,0.529411765,7,16.82069002,4,29,0,2,31,487.8000107,20,360.6744319
2052,9,1.511111111,594,10,12,1,594,6,17,2.5,4,0.571428571,2,34.53980789,4,10,0,2,31,345.3980789,20,393.0882353
2053,3,3.096388889,854,22,20,4,854,9,21,7.333333333,2,0.705882353,6,13.44704524,3,22,0,2,31,295.8349953,2,275.8051494
2054,8,2.966111111,1077,20,27,3,1077,11,45,10,2,0.615384615,0,14.24949951,2,20,1,19,28,284.9899902,2,363.1017044
2055,5,2.983611111,929,26,11,5,929,12,25,6.5,0,0.48,3,17.28192344,4,26,1,2,31,449.3300095,2,311.3676566
2056,1,1.891666667,779,12,16,1,779,6,60,12,0,1,4,14.69000117,1,12,0,15,31,176.280014,2,411.8061674
2057,3,3.677777778,1589,23,38,0,1589,15,132,7.666666667,2,0.421052632,5,15.07000077,3,23,0,15,31,346.6100178,2,432.0543807
2058,20,3.563055556,986,23,19,4,986,13,15,5.75,4,0.555555556,3,17.44321773,4,23,0,20,31,401.1940079,19,276.7287752
2059,19,3.398611111,918,18,21,5,918,10,25,4.5,4,0.5,0,16.36680762,4,18,0,20,31,294.6025372,19,270.1103392
2060,12,3.166388889,863,20,22,3,863,11,9,5,7,0.388888889,3,15.87449951,4,20,1,20,8,317.4899902,19,272.5502237
2061,14,3.674722222,1044,20,23,3,1044,10,27,5,6,0.5625,1,21.09822235,4,20,1,20,28,421.964447,19,284.1031068
2062,5,3.171388889,799,22,28,2,799,10,12,11,3,0.75,2,13.71409121,2,22,0,20,32,301.7100067,19,251.9400893
2063,3,2.889444444,707,17,11,1,707,10,14,4.25,0,0.375,4,21.6117648,4,17,1,2,31,367.4000015,2,244.6837147
2064,11,3.635833333,880,22,21,2,880,9,17,7.333333333,8,0.619047619,0,19.76333445,3,22,0,20,2,434.7933578,19,242.0352968
2065,9,4.394444444,1205,30,42,5,1205,17,21,7.5,5,0.55,4,17.51900024,4,30,1,20,3,525.5700073,19,274.2098609
2066,6,3.089444444,761,15,22,1,761,10,5,3.75,9,0.555555556,1,33.1730245,4,15,0,20,32,497.5953674,19,246.3226038
2067,15,3.354722222,975,20,25,1,975,11,27,5,1,0.5,1,24.83715439,4,20,0,20,8,496.7430878,19,290.6350915
2068,9,3.981944444,1080,25,29,4,1080,13,33,6.25,2,0.611111111,1,19.58913757,4,25,0,20,2,489.7284393,19,271.2242762
2069,6,3.688611111,911,20,20,5,911,12,20,5,1,0.444444444,1,19.81540833,4,20,0,20,28,396.3081665,19,246.9764289
2070,5,2.110555556,631,10,12,2,631,7,35,3.333333333,4,0.428571429,1,22.70899868,3,10,0,14,3,227.0899868,9,298.9734141
2071,0,0.116111111,55,1,1,0,55,1,3,None,0,None,0,15.45999908,0,1,0,19,28,15.45999908,2,473.6842105
2072,3,2.576666667,841,16,17,5,841,9,15,8,5,0.388888889,0,13.35312462,2,16,0,2,31,213.6499939,2,326.3906856
2073,11,3.694166667,1404,28,26,6,1404,16,32,9.333333333,7,0.413793103,1,16.38928604,3,28,0,2,8,458.9000092,2,380.058651
2074,5,2.715,1087,14,19,7,1087,11,32,7,3,0.3,1,14.53285735,2,14,0,19,8,203.4600029,2,400.3683241
2075,18,3.8975,948,25,12,3,948,13,12,8.333333333,6,0.458333333,1,21.09945068,3,25,0,20,31,527.4862671,19,243.2328416
2076,7,3.451388889,1149,24,30,7,1149,8,19,6,1,0.535714286,2,21.91624959,4,24,1,13,31,525.9899902,9,332.9094567
2077,0,0.257222222,63,1,1,1,63,0,3,None,1,1,0,47.40999985,0,1,0,20,31,47.40999985,14,244.924406
2078,5,2.811944444,982,17,12,3,982,12,20,17,3,0.4,1,17.19352902,1,17,0,13,31,292.2899933,9,349.2245382
2079,5,2.391944444,707,16,25,4,707,9,10,4,5,0.545454545,0,25.32437491,4,16,1,2,2,405.1899986,14,295.5754268
2080,3,3.408333333,1076,25,29,2,1076,10,27,12.5,3,0.538461538,2,14.96839905,2,25,1,13,32,374.2099762,9,315.6968215
2081,7,4.011666667,1492,23,41,3,1492,9,74,5.75,6,0.52,6,19.39217344,4,23,0,9,31,446.019989,13,371.9152472
2082,17,4.387777778,1626,29,38,1,1626,20,79,7.25,3,0.380952381,8,14.32814631,4,29,0,9,31,415.516243,13,370.5748291
2083,3,2.256666667,898,15,14,1,898,8,66,3.75,1,0.411764706,1,24.87399966,4,15,0,9,8,373.1099949,2,397.9320532
2084,8,4.101666667,2061,37,11,3,2061,27,16,9.25,11,0.625,10,14.97459535,4,37,0,14,3,554.0600281,20,502.4786672
2085,7,3.700833333,1653,24,9,1,1653,16,9,8,10,0.470588235,1,18.17666725,3,24,0,14,2,436.2400141,20,446.6561585
2086,10,3.084722222,978,18,16,5,978,11,41,4.5,3,0.538461538,7,14.74166531,4,18,0,19,2,265.3499756,9,317.0463755
2087,2,2.4325,610,17,4,1,610,5,35,8.5,3,0.6875,0,15.95470563,2,17,1,9,2,271.2299957,15,250.7708119
2088,7,4.472777778,1926,25,18,4,1926,18,69,8.333333333,14,0.411764706,0,18.91200104,3,25,0,14,28,472.8000259,0,430.6048938
2089,7,2.089444444,767,16,12,1,767,10,41,4,6,0.454545455,2,18.97312498,4,16,1,19,31,303.5699997,9,367.0832225
2090,3,2.886666667,718,19,1,0,718,7,44,4.75,3,0.75,0,19.14999912,4,19,0,9,31,363.8499832,15,248.7297921
2091,16,2.666666667,1009,20,82,3,1009,7,10,5,0,0.684210526,10,18.10090084,4,20,0,9,32,362.0180168,7,378.375
2092,0,0.513888889,24,0,0,0,24,0,0,0,0,None,0,None,3,0,0,9,31,0,12,46.7027027
2093,19,2.819722222,1045,24,97,1,1045,15,7,6,7,0.45,13,15.59791692,4,24,0,9,31,374.3500061,7,370.6038814
2094,2,4.558055556,1151,25,5,1,1151,9,103,8.333333333,12,0.608695652,0,16.87320007,3,25,0,9,2,421.8300018,15,252.5199586
2095,1,3.008333333,1182,28,3,1,1182,19,21,7,4,0.391304348,2,18.74826023,4,28,0,9,2,524.9512863,20,392.9085873
2096,1,3.068611111,959,15,21,5,959,12,37,3.75,0,0.375,2,29.76141052,4,15,0,9,31,446.4211578,12,312.519236
2097,2,2.835277778,909,22,27,5,909,15,41,5.5,0,0.545454545,2,18.60886973,4,22,1,9,32,409.395134,12,320.6035074
2098,0,1.529444444,553,7,11,1,553,4,12,None,4,0.375,0,15.57285854,0,7,0,2,32,109.0100098,0,361.5691972
2099,14,3.045277778,1195,18,7,2,1195,7,7,9,0,0.55,1,16.79222149,2,18,0,9,32,302.2599869,15,392.4108364
2100,9,1.508611111,583,16,7,1,583,9,0,4,0,0.6,0,19.05812502,4,16,1,20,2,304.9300003,15,386.4481679
2101,6,2.052777778,723,8,11,4,723,4,24,8,11,0.5,1,8.941249847,1,8,0,2,3,71.52999878,0,352.2056834
2102,10,3.04,1133,13,18,7,1133,7,35,4.333333333,6,0.454545455,0,25.01538511,3,13,0,9,31,325.2000065,2,372.6973684
2103,5,3.196111111,1194,17,19,6,1194,6,91,4.25,4,0.529411765,1,25.59764638,4,17,1,2,3,435.1599884,2,373.5790023
2104,6,2.739444444,1036,21,23,3,1036,9,28,7,2,0.545454545,2,14.74619003,3,21,0,20,2,309.6699905,2,378.1788684
2105,18,2.914444444,1081,20,8,0,1081,13,2,5,0,0.5,1,20.24250031,4,20,0,9,31,404.8500061,15,370.9111704
2106,5,3.705555556,1509,32,21,1,1509,25,44,8,5,0.411764706,1,18.37031269,4,32,0,9,28,587.8500061,20,407.2263868
2107,8,3.386944444,1332,24,31,2,1332,12,31,6,8,0.4,2,23.05958303,4,24,2,9,2,553.4299927,20,393.2748298
2108,16,3.616111111,1486,23,33,7,1486,14,72,7.666666667,8,0.692307692,8,18.72999938,3,23,0,19,8,430.7899857,2,410.9387003
2109,17,2.959166667,929,20,14,6,929,9,20,6.666666667,3,0.555555556,0,21.27250023,3,20,0,2,3,425.4500046,19,313.9397353
2110,17,2.871111111,1015,21,17,5,1015,15,6,5.25,11,0.666666667,0,19.36857242,4,21,0,2,8,406.7400208,19,353.5216718
2111,13,2.249444444,734,14,9,4,734,8,12,3.5,2,0.384615385,0,16.66071442,4,14,0,2,31,233.2500019,19,326.3027908
2112,5,3.204722222,1024,22,18,6,1024,13,9,7.333333333,2,0.5625,1,16.81499932,3,22,0,2,28,369.929985,19,319.5284736
2113,2,3.216388889,980,19,13,3,980,9,12,4.75,2,0.5625,1,20.50631634,4,19,0,2,32,389.6200104,19,304.6895241
2114,21,3.232222222,1314,20,27,9,1314,14,20,6.666666667,6,0.375,1,24.58600063,3,20,0,0,31,491.7200127,2,406.5314541
2115,10,2.688333333,1033,19,24,4,1033,10,37,9.5,8,0.533333333,2,13.58157991,2,19,0,0,8,258.0500183,2,384.2529448
2116,10,3.851944444,1435,27,35,7,1435,15,77,9,7,0.571428571,9,15.09111079,3,27,0,19,8,407.4599915,2,372.5391217
2117,4,2.2925,863,17,4,1,863,5,14,8.5,2,0.555555556,2,16.99529468,2,17,1,19,28,288.9200096,20,376.4449291
2118,1,1.685833333,686,8,6,0,686,6,7,8,1,0.25,4,16.56500077,1,8,1,19,3,132.5200062,20,406.9204152
2119,4,2.058888889,535,14,13,1,535,9,15,3.5,2,0.625,1,25.13999939,4,14,0,20,3,351.9599915,9,259.8488937
2120,1,1.841388889,465,9,14,2,465,5,12,4.5,2,0.444444444,1,22.35444472,2,9,0,20,2,201.1900024,9,252.5267763
2121,4,2.533611111,562,15,8,2,562,6,32,3.75,6,0.642857143,2,27.11466573,4,15,0,20,31,406.719986,9,221.8177831
2122,4,2.758055556,715,18,15,3,715,10,17,9,4,0.615384615,1,16.75753742,2,18,0,20,31,301.6356735,9,259.2406083
2123,12,2.971388889,1067,21,16,0,1067,17,38,7,2,0.285714286,1,17.90571376,3,21,0,7,31,376.019989,2,359.091334
2124,14,2.845555556,1117,20,30,1,1117,14,32,5,0,0.416666667,1,19.76150055,4,20,0,7,31,395.230011,2,392.5419758
2125,2,2.626666667,963,15,26,1,963,10,24,7.5,0,0.333333333,0,20.79533285,2,15,0,7,2,311.9299927,2,366.6243655
2126,3,3.185555556,1231,20,31,0,1231,16,83,5,8,0.3,5,20.44803696,4,20,1,9,3,408.9607391,2,386.4318103
2127,8,3.228333333,1226,19,23,6,1226,13,62,4.75,4,0.4,3,20.50579031,4,19,0,9,8,389.6100159,2,379.7625194
2128,7,2.916666667,951,19,17,3,951,4,53,6.333333333,4,0.636363636,5,19.44526271,3,19,0,7,31,369.4599915,2,326.0571429
2129,4,2.277777778,871,15,20,2,871,6,26,15,3,0.6,5,15.60333303,1,15,0,9,2,234.0499954,2,382.3902439
2130,1,3.036388889,1075,21,24,0,1075,12,25,5.25,9,0.470588235,2,22.02142843,4,21,0,7,32,462.4499969,2,354.0389717
2131,1,3.681666667,1329,23,36,3,1329,12,54,5.75,7,0.6875,6,18.8356519,4,23,0,7,32,433.2199936,2,360.977818
2132,0,2.297777778,927,22,32,2,927,10,63,11,2,0.647058824,5,14.6322722,2,22,0,21,31,321.9099884,2,403.4332689
2133,1,3.624444444,1458,25,33,1,1458,13,96,8.333333333,4,0.44,0,16.57999908,3,25,1,21,3,414.4999771,2,402.2685469
2134,7,3.826944444,1641,25,24,2,1641,22,33,6.25,9,0.2,3,24.18479919,4,25,0,12,2,604.6199799,20,428.8016259
2135,7,2.572222222,1213,18,9,1,1213,14,16,6,7,0.4,0,24.64735625,3,18,0,12,31,443.6524124,20,471.5766739
2136,0,1.690277778,783,6,7,0,783,3,8,6,1,0.375,0,19.76500003,1,6,0,14,32,118.5900002,9,463.2374692
2137,13,1.889166667,1006,20,14,2,1006,16,38,5,1,0.375,1,20.27900047,4,20,1,2,31,405.5800095,2,532.509925
2138,15,2.32,1087,18,12,4,1087,12,39,4.5,1,0.428571429,3,26.60666614,4,18,0,20,31,478.9199905,2,468.5344828
2139,4,2.503611111,918,13,9,3,918,8,26,6.5,4,0.5,2,22.4992306,2,13,1,20,31,292.4899979,2,366.670365
2140,17,4.218333333,1894,32,16,0,1894,22,18,10.66666667,12,0.454545455,0,16.01406324,3,32,0,12,28,512.4500237,20,448.9924931
2141,10,3.618611111,1376,21,32,2,1376,13,40,5.25,12,0.466666667,2,22.15510305,4,21,1,20,31,465.257164,2,380.2563906
2142,0,3.659166667,1002,17,0,4,1002,9,0,8.5,4,0.666666667,0,18.43529398,2,17,0,14,28,313.3999977,15,273.8328399
2143,6,3.227222222,1081,19,17,4,1081,11,28,9.5,6,0.357142857,6,13.66368344,2,19,0,20,2,259.6099854,2,334.9629885
2144,7,3.41,1878,26,22,4,1878,18,22,13,2,0.466666667,1,17.62346004,2,26,1,8,31,458.2099609,20,550.7331378
2145,2,2.543611111,688,21,3,1,688,12,40,5.25,6,0.571428571,1,16.54047594,4,21,0,2,2,347.3499947,0,270.4815988
2146,6,3.141111111,961,18,12,4,961,9,35,6,4,0.411764706,3,19.20499992,3,18,1,20,31,345.6899986,0,305.9426954
2147,4,2.673333333,866,21,6,1,866,18,46,10.5,3,0.3,1,15.91142818,2,21,0,25,28,334.1399918,0,323.9401496
2148,0,1.917222222,534,12,9,1,534,6,35,4,1,0.545454545,0,29.32666715,3,12,0,9,32,351.9200058,0,278.5279629
2149,1,2.484444444,654,16,5,0,654,8,39,5.333333333,1,0.636363636,1,15.13437527,3,16,1,0,3,242.1500044,0,263.2379249
2150,1,2.333611111,804,11,16,0,804,7,13,3.666666667,0,0.444444444,1,23.7283027,3,11,0,2,32,261.0113297,2,344.530413
2151,8,2.960555556,972,24,8,3,972,15,44,6,6,0.571428571,0,18.22458331,4,24,1,2,28,437.3899994,0,328.3167574
2152,9,3.616666667,1851,24,35,2,1851,17,20,12,18,0.368421053,3,16.40250015,2,24,0,8,8,393.6600037,20,511.797235
2153,6,4.370277778,1575,33,45,3,1575,19,21,8.25,1,0.545454545,3,17.83878812,4,33,2,0,3,588.6800079,2,360.3889913
2154,7,2.508055556,789,16,18,2,789,9,37,4,0,0.538461538,0,28.68562508,4,16,0,2,28,458.9700012,9,314.5863329
2155,4,1.982222222,560,15,2,0,560,7,39,5,2,0.75,1,17.96266683,3,15,2,0,31,269.4400024,9,282.5112108
2156,2,3.475833333,986,22,6,7,986,10,3,7.333333333,7,0.5,0,19.91531754,3,22,0,9,2,438.1369858,12,283.6729801
2157,1,2.914444444,809,16,3,5,809,12,0,8,0,0.333333333,0,20.34577894,2,16,0,0,3,325.5324631,12,277.5829203
2158,0,1.815833333,587,16,13,0,587,10,20,4,2,0.545454545,1,22.54187393,4,16,0,0,32,360.6699829,20,323.2675539
2159,8,2.965555556,987,20,30,3,987,14,25,6.666666667,0,0.333333333,1,21.91800079,3,20,0,20,8,438.3600159,2,332.8212814
2160,0,2.306944444,470,12,2,0,470,10,2,12,2,0.333333333,0,13.13666662,1,12,0,2,32,157.6399994,20,203.7326911
2161,0,0.0125,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,20,8,0,2,0
2162,19,3.8275,1572,25,26,4,1572,12,25,8.333333333,1,0.6,3,20.98516281,3,25,1,1,31,524.6290703,2,410.711953
2163,15,2.406388889,882,11,15,7,882,4,11,3.666666667,4,0.416666667,3,13.84363591,3,11,0,20,31,152.279995,2,366.5242987
2164,3,2.280833333,681,15,12,1,681,8,46,7.5,5,0.7,2,17.44266612,2,15,0,2,8,261.6399918,13,298.5750822
2165,1,2.040555556,684,11,12,3,684,2,11,3.666666667,3,0.6,3,15.6518188,3,11,0,20,32,172.1700068,2,335.2028315
2166,5,2.890555556,922,16,5,6,922,7,1,8,8,0.6,1,15.9281249,2,16,0,20,2,254.8499985,15,318.9698251
2167,0,0.012222222,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,20,32,0,9,0
2168,8,4.708611111,1092,23,92,5,1092,16,8,7.666666667,4,0.583333333,0,16.56173888,3,23,0,2,28,380.9199944,14,231.9155212
2169,4,4.906111111,1455,26,18,10,1455,12,6,6.5,17,0.736842105,2,12.25,4,26,0,20,28,318.5,15,296.568905
2170,5,3.836111111,1172,24,23,8,1172,11,4,8,15,0.565217391,5,14.60166661,3,24,0,20,28,350.4399986,15,305.5177408
2171,4,1.5775,431,7,7,1,431,2,19,7,0,0.454545455,0,17.74000004,1,7,0,20,2,124.1800003,9,273.2171157
2172,3,2.658888889,849,17,8,2,849,5,2,4.25,9,0.6875,2,15.84294196,4,17,1,20,8,269.3300133,15,319.3063101
2173,3,3.979444444,1437,26,57,3,1437,13,36,6.5,3,0.526315789,5,15.26376519,4,26,1,9,3,396.8578949,2,361.105682
2174,10,3.184722222,906,20,50,3,906,8,2,10,8,0.578947368,6,14.72349968,2,20,0,19,2,294.4699936,14,284.4832098
2175,7,3.604166667,1141,20,78,3,1141,15,9,5,14,0.357142857,1,13.50399971,4,20,0,19,32,270.0799942,14,316.5780347
2176,6,2.238611111,678,7,9,2,678,3,0,3.5,5,0.4,0,19.97714233,2,7,0,20,31,139.8399963,15,302.8663606
2177,8,2.836666667,827,12,50,2,827,8,1,12,6,0.444444444,2,14.76833344,1,12,0,19,31,177.2200012,14,291.5393655
2178,11,3.983888889,1213,22,94,7,1213,16,8,7.333333333,9,0.375,2,16.01954547,3,22,0,19,3,352.4300003,14,304.4763631
2179,5,3.572222222,1000,18,64,3,1000,9,5,18,19,0.727272727,2,8.538888719,1,18,1,19,28,153.6999969,14,279.9377916
2180,6,4.406388889,1333,29,112,4,1333,19,12,9.666666667,14,0.555555556,1,16.85886041,3,29,0,19,32,488.9069519,14,302.5152871
2181,11,3.928888889,1129,24,77,4,1129,16,16,8,13,0.466666667,0,17.91291618,3,24,0,19,8,429.9099884,14,287.3585973
2182,4,2.575,894,15,15,3,894,5,31,3.75,1,0.588235294,2,27.22733409,4,15,0,20,8,408.4100113,9,347.184466
2183,4,2.426666667,792,14,23,1,792,8,32,3.5,2,0.5,0,28.44785799,4,14,0,20,31,398.2700119,9,326.3736264
2184,4,2.606944444,793,17,20,4,793,1,12,8.5,2,0.636363636,0,21.51588171,2,17,1,20,3,365.769989,9,304.1875333
2185,2,2.232222222,1054,15,28,3,1054,9,31,3.75,0,0.6,0,22.17466583,4,15,0,0,3,332.6199875,9,472.1752115
2186,4,2.333055556,1012,18,24,0,1012,11,31,4.5,2,0.5,0,18.15222232,4,18,1,0,31,326.7400017,9,433.7659245
2187,1,1.371111111,435,10,10,0,435,6,9,2.5,0,0.571428571,0,17.4,4,10,0,0,8,174,9,317.26094
2188,0,0.562777778,262,3,8,0,262,1,0,3,2,0.5,0,40.61048667,1,3,0,0,3,121.83146,9,465.5478776
2189,3,2.631944444,1103,19,22,2,1103,10,18,4.75,3,0.529411765,0,18.88091057,4,19,0,0,31,358.7373009,9,419.0817942
2190,2,1.6425,535,11,2,2,535,7,9,11,7,0.333333333,4,15.38636364,1,11,0,9,8,169.25,0,325.7229833
2191,11,3.4975,1503,26,36,5,1503,16,40,8.666666667,2,0.5,5,17.49153893,3,26,2,19,8,454.7800121,20,429.7355254
2192,5,3.801388889,897,23,37,5,897,17,3,7.666666667,8,0.428571429,2,17.38043511,3,23,0,12,2,399.7500076,19,235.9663866
2193,8,3.652222222,824,21,18,1,824,14,1,10.5,9,0.368421053,0,14.24571446,2,21,0,12,8,299.1600037,19,225.6160633
2194,2,2.043333333,565,11,6,2,565,9,4,5.5,2,0.285714286,6,14.07756766,2,11,0,9,8,154.8532443,6,276.5089723
2195,5,2.825833333,841,23,5,6,841,13,10,5.75,5,0.476190476,7,21.6802607,4,23,0,9,3,498.6459961,6,297.6113241
2196,3,2.366666667,520,10,15,0,520,5,13,5,5,0.5,1,33.49200134,2,10,0,20,31,334.9200134,9,219.7183099
2197,0,1.524722222,351,11,6,0,351,1,4,11,0,0.6,0,14.98909135,1,11,1,20,2,164.8800049,9,230.2058663
2198,7,2.527222222,945,13,12,5,945,8,34,6.5,3,0.454545455,2,19.50615457,2,13,0,9,8,253.5800095,2,373.9283359
2199,9,2.838333333,1112,21,11,0,1112,9,18,5.25,4,0.5,5,17.50095258,4,21,0,20,31,367.5200043,20,391.7792132
2200,11,4.616944444,2143,36,12,2,2143,25,28,9,11,0.470588235,10,13.64722167,4,36,2,15,31,491.2999802,20,464.1597978
2201,2,4.481944444,1555,23,42,2,1555,14,124,7.666666667,9,0.470588235,4,19.50912973,3,23,0,9,32,448.7099838,2,346.9476294
2202,10,2.77,1130,20,26,5,1130,12,43,6.666666667,2,0.5,1,18.70450096,3,20,0,7,31,374.0900192,2,407.9422383
2203,4,1.548611111,536,10,13,0,536,4,30,2.5,0,0.625,0,34.41794243,4,10,0,2,28,344.1794243,12,346.1165919
2204,3,1.930277778,670,12,12,0,670,6,37,3,0,0.555555556,1,38.96526909,4,12,0,2,31,467.5832291,12,347.1003022
2205,8,3.315833333,1255,29,19,8,1255,19,37,9.666666667,3,0.37037037,1,16.80363412,3,29,0,7,2,487.3053894,2,378.487057
2206,6,2.216666667,724,17,8,0,724,7,52,5.666666667,3,0.588235294,0,18.50823526,3,17,0,2,8,314.6399994,0,326.6165414
2207,9,1.314722222,542,11,25,2,542,5,3,2.75,2,0.625,0,25.29636383,4,11,0,25,8,278.2600021,7,412.2543841
2208,4,3.696944444,1357,17,68,2,1357,11,120,4.25,7,0.555555556,1,25.57235314,4,17,0,9,3,434.7300034,2,367.0598843
2209,9,1.921666667,743,11,8,3,743,6,70,2.75,4,0.555555556,4,27.95727244,4,11,0,2,31,307.5299969,0,386.6435386
2210,8,1.911388889,715,15,7,2,715,7,31,3.75,5,0.666666667,0,25.75999985,4,15,0,2,28,386.3999977,0,374.0735358
2211,5,2.698611111,850,18,11,2,850,9,65,9,14,0.642857143,3,15.29333242,2,18,0,2,31,275.2799835,0,314.9768399
2212,8,2.491111111,769,17,7,1,769,11,54,5.666666667,1,0.5,1,21.03529403,3,17,0,12,28,357.5999985,0,308.6975914
2213,9,2.104722222,804,16,32,3,804,11,7,5.333333333,2,0.444444444,0,16.96374989,3,16,1,2,31,271.4199982,7,381.9981523
2214,12,3.312777778,1154,23,10,1,1154,15,48,7.666666667,6,0.4,1,18.12608669,3,23,0,12,3,416.8999939,0,348.3481469
2215,9,1.838611111,813,15,6,1,813,8,11,3.75,3,0.466666667,2,22.92066727,4,15,0,20,31,343.810009,20,442.1815984
2216,7,2.4925,990,17,8,4,990,8,14,4.25,3,0.470588235,6,28.08706082,4,17,0,20,8,477.4800339,20,397.1915747
2217,0,2.929722222,1317,19,0,2,1317,13,2,9.5,0,0.375,0,16.08418475,2,19,0,14,8,305.5995102,12,449.5306722
2218,1,3.223611111,901,21,1,3,901,11,0,10.5,1,0.476190476,0,18.97761935,2,21,0,11,2,398.5300064,19,279.5002154
2219,21,0.889722222,469,0,0,7,469,0,9,None,0,None,4,None,0,0,0,0,31,0,0,527.1308149
2220,10,3.213333333,1110,23,20,3,1110,13,17,5.75,1,0.434782609,1,26.63869576,4,23,0,25,31,612.6900024,9,345.4356846
2221,9,2.113055556,890,13,2,0,890,5,8,3.25,0,0.615384615,0,33.60846123,4,13,0,25,8,436.909996,0,421.1910083
2222,10,1.953055556,706,13,0,0,706,7,9,13,1,0.857142857,2,15.90384674,1,13,0,0,2,206.7500076,0,361.4848528
2223,0,3.030833333,1234,21,32,1,1234,15,27,7,4,0.5,3,22.54047793,3,21,0,0,32,473.3500366,2,407.148749
2224,1,2.571388889,985,16,32,2,985,9,42,16,3,0.555555556,3,15.67499971,1,16,0,0,32,250.7999954,2,383.061467
2225,14,3.188888889,1381,19,44,3,1381,14,42,6.333333333,2,0.357142857,1,26.79842015,3,19,0,0,28,509.1699829,2,433.0662021
2226,4,1.073055556,391,5,5,0,391,2,11,None,2,0.75,1,17.6019989,0,5,0,0,2,88.00999451,2,364.3800155
2227,9,2.840555556,1293,17,31,4,1293,8,40,4.25,0,0.529411765,3,26.84353009,4,17,0,0,28,456.3400116,2,455.1926462
2228,8,1.9875,792,10,18,3,792,5,16,3.333333333,0,0.625,2,27.62599945,3,10,0,0,2,276.2599945,2,398.490566
2229,9,1.727777778,789,13,25,4,789,12,14,3.25,1,0.111111111,1,29.72157933,4,13,0,0,8,386.3805313,2,456.6559486
2230,2,1.550555556,645,10,9,2,645,5,4,10,1,0.625,1,17.38399963,1,10,0,0,31,173.8399963,2,415.9799355
2231,5,2.691388889,1194,17,42,2,1194,9,42,5.666666667,1,0.466666667,1,24.34764683,3,17,0,0,32,413.909996,2,443.6371143
2232,12,2.101111111,918,16,22,3,918,8,28,4,1,0.5,0,22.1305871,4,16,0,0,8,354.0893936,2,436.9116869
2233,5,2.260277778,889,14,21,3,889,9,42,3.5,0,0.555555556,4,20.81714467,4,14,0,0,28,291.4400253,2,393.3144894
2234,3,1.648888889,697,13,27,0,697,7,18,3.25,1,0.666666667,0,25.29076855,4,13,0,0,2,328.7799911,2,422.7088949
2235,2,2.188888889,1046,17,26,6,1046,13,16,4.25,2,0.4,1,17.23705942,4,17,0,0,3,293.0300102,2,477.8680203
2236,6,2.623611111,1197,22,27,5,1197,13,36,7.333333333,0,0.571428571,3,20.765874,3,22,0,0,31,456.8492279,2,456.2413976
2237,6,2.934722222,996,17,27,1,996,8,6,8.5,1,0.45,1,27.13999939,2,17,0,0,32,461.3799896,19,339.384761
